Text,Source,URL
"""Não destinaremos recursos financeiros para o Carnaval, parada gay, Marcha para Jesus, etc. Cada qual que faça com o seu próprio dinheiro. O dinheiro do povo vai para a saúde, educação, segurança, saneamento básico, transporte e desenvolvimento.""","— Utilizador de Facebook,     20 novembro 2021",https://observador.pt/factchecks/fact-check-ministro-da-economia-do-brasil-recusou-se-a-destinar-verbas-para-as-celebracoes-do-carnaval/
"""Estima-se que as perdas totais para a empresa após o gesto sejam de 4 mil milhões. O incrível impacto de Cristiano Ronaldo no mundo""","— Utilizador de Facebook,     16 junho 2021",https://observador.pt/factchecks/o-gesto-de-cristiano-ronaldo-provocou-uma-queda-de-4-mil-milhoes-da-coca-cola-em-bolsa/
"""Ao retornar para sua cidade natal, Rayssa Leal se recusou a tirar fotos com políticos locais. Durante a sua trajetória no skate, a atleta não recebeu apoio dos políticos da cidade""","— Utilizador de Facebook,     03 agosto 2021",https://observador.pt/factchecks/fact-check-skater-olimpica-rayssa-leal-recusou-se-a-ser-fotografada-com-politicos-em-protesto-pela-falta-de-apoios/
"""Nos últimos cinco dias o preço do crude baixou 23 dólares""","— Utilizador de Facebook,     14 outubro 2022",https://observador.pt/factchecks/fact-check-preco-do-crude-baixou-23-dolares-em-cinco-dias/
"Os cães do João Moura puseram o País em alvoroço, os idosos de Reguengos morreram desidratados, silêncio total","— Utilizador do Facebook,     13 agosto 2020",https://observador.pt/factchecks/fact-check-houve-silencio-total-no-caso-do-lar-de-reguengos-de-monsaraz/
"Apesar de se ter registado uma ligeira melhoria em 2014, a balança comercial do país voltou a descarrilar e, hoje, está negativa.","— Catarina Martins,    em debate com Paulo Portas  08 setembro 2015",https://observador.pt/factchecks/fact-check-afinal-a-balanca-comercial-esta-positiva-ou-negativa/
O PS não passou a ser contra o corte de salários e pensões ao defender a sua reposição depois das eleições. O Partido Socialista não tinha no memorando o corte de pensões e salários e foi sempre contra essa duplicação da austeridade.,"— Pedro Nuno Santos,     08 setembro 2015",https://observador.pt/factchecks/cortes-nos-salarios-e-pensoes-o-ps-sempre-foi-contra/
"""Uma imagem vale mais que mil palavras""","— Utilizador do Facebook,     10 dezembro 2020",https://observador.pt/factchecks/fact-check-governadora-de-queensland-fingiu-receber-vacina-contra-a-gripe/
"""[O leite] rouba o cálcio dos ossos porque é um produto altamente ácido. Prova disso é que os países que mais consomem este produto são líderes em osteoporose, osteopenia e fratura do quadril.""","— Utilizador do Facebook,     19 novembro 2019",https://observador.pt/factchecks/fact-check-o-leite-rouba-calcio-aos-ossos-e-causa-osteoropose/
"""Isto já não é um Governo. É um amontoado de gente tratando da sua vidinha. Pacheco Pereira""","— Utilizador do Facebook,     22 fevereiro 2020",https://observador.pt/factchecks/pacheco-pereira-disse-isto-ja-nao-e-um-governo-e-um-amontoado-de-gente-tratando-da-sua-vidinha/
"""Estamos prestes a iniciar o começo de uma nova era na China e no Mundo.""","— Utilizador de Facebook,     11 novembro 2020",https://observador.pt/factchecks/fact-check-presidente-chines-ameacou-com-o-inicio-de-uma-nova-guerra-mundial/
"""Portugueses continuam com padrão de consumo elevado e a jantar fora à 6ª feira""","— Utilizador de Facebook,    Frase atribuída a presidente do Santander  02 fevereiro 2023",https://observador.pt/factchecks/fact-check-presidente-do-santander-disse-que-todos-os-portugueses-continuam-a-ter-um-elevado-padrao-de-consumo-porque-jantam-fora-a-sexta-feira/
"""E o throwback de hoje é: por que Michelle Bolsonaro recebeu R$ 89.000,00 de Queiroz?""","— Utilizador de Facebook,     25 fevereiro 2021",https://observador.pt/factchecks/fact-check-mulher-de-jair-bolsonaro-apelidada-de-vigarista-em-capa-de-revista/
"""Segundo o MHRA, 419 pessoas ficaram cegas depois de vacinadas no Reino Unido!""","— Utilizador de Facebook,     12 outubro 2021",https://observador.pt/factchecks/fact-check-419-casos-de-cegueira-em-pessoas-vacinadas-contra-a-covid-19-no-reino-unido/
"""Vale tudo!""","— Utilizador de Facebook,     07 março 2022",https://observador.pt/factchecks/fact-check-televisao-italiana-emitiu-imagens-de-filme-para-ilustrar-fuga-de-refugiados-da-ucrania/
"""Foram descontextualizadas e deturpadas as declarações que o primeiro-ministro proferiu ontem, 8 agosto, na Autoridade Nacional da Proteção Civil""","— António Costa,  gabinete do primeiro-ministro,   após polémicas declarações sobre incêndios  09 agosto 2018",https://observador.pt/factchecks/declaracoes-de-costa-sobre-monchique-foram-deturpadas-e-descontextualizadas/
"""Muçulmanos a orar à sombra da minarete (torre da mesquita) destruída na Turquia. Estão a orar para o mesmo deus que não teve a capacitação de proteger a sua própria casa de adoração.""","— Utilizador de Facebook,     10 fevereiro 2023",https://observador.pt/factchecks/fact-check-imagem-mostra-muculmanos-a-rezar-em-mesquita-destruida-pelo-sismo-na-turquia/
"""A WHO. Deu 50 milhões de vacinas contra a varíola misturadas com Aids aos africanos!!""","— Utilizador de Facebook,     02 junho 2022",https://observador.pt/factchecks/fact-check-oms-administrou-50-milhoes-de-vacinas-contra-a-variola-misturadas-com-sida-a-africanos/
"Polónia, Suécia e Noruega estão a processar a OMS por infetar a Europa.","— Utilizador de Facebook,     26 dezembro 2020",https://observador.pt/factchecks/fact-check-a-oms-foi-processada-por-tres-paises-europeus-por-pulverizacao-de-produto-quimico-capaz-de-causar-pneumonia/
"""A malta da Associação Nacional de Alojamento Local, devia ter mais cuidado a escolher as siglas.""","— Utilizador de Facebook,     04 abril 2023",https://observador.pt/factchecks/fact-check-sigla-da-associacao-do-alojamento-local-num-cartaz-e-verdadeira/
"""George Clooney usou t-shirt contra Donald Trump""","— Utilizador de Facebook,     17 setembro 2021",https://observador.pt/factchecks/fact-check-george-clooney-usou-t-shirt-com-recado-para-apoiantes-de-donald-trump/
"""Marrocos foi a primeira selecção africana a se classificar para os quartos-de-final da Copa do Mundo.""","— Utilizador de Facebook,     10 dezembro 2022",https://observador.pt/factchecks/fact-check-marrocos-chegou-aos-quartos-de-final-do-mundial-do-mexico-em-1986/
Girl do PCP reforma-se aos 47 anos com 1859 euros,"— Blogue Luso Jornal,     02 novembro 2015",https://observador.pt/factchecks/girl-do-pcp-reformou-se-aos-47-anos-com-pensao-de-1859-euros/
"""Kamala Harris continua a colocar palavras simples em frases complexas""","— Utilizador de Facebook,     30 abril 2023",https://observador.pt/factchecks/fact-check-vice-presidente-dos-estados-unidos-foi-filmada-a-fazer-um-discurso-desconexo/
Tragédia aproxima-se: Anunciam um terremoto e tsunami.,"— Site Notícias.Com.PT,     12 julho 2019",https://observador.pt/factchecks/a-meteomedia-previu-e-anunciou-um-terremoto-de-90/
"""Em 1926 o Partido Nacional Fascista da Itália criou o passaporte sanitário e todos eram obrigados a ter para poderem circular.
O restante da História todos conhecemos, digo, todos que tem cultura conhecem. Acuse-os do que tu és ou fazes. Este era o passaporte de 1926.""","— Utilizador do Facebook,     28 outubro 2021",https://observador.pt/factchecks/fact-check-cartao-de-1926-corresponde-a-passaporte-sanitario-italiano-criado-pelo-partido-nacional-fascista/
"""O procurador que investiga Donald Trump foi preso. Alvin Bragg deixa o seu posto em Manhattan. Não parece feliz. Assista... sirenes ligadas!""","— Utilizador de Facebook,     02 abril 2023",https://observador.pt/factchecks/fact-check-procurador-responsavel-pela-investigacao-de-donald-trump-foi-preso/
“Estudo: Pessoas inteligentes não gostam de ir ao ginásio nem de fazer exercício físico”,"— site Inacreditável,     01 maio 2019",https://observador.pt/factchecks/fact-check-as-pessoas-mais-inteligentes-odeiam-ir-ao-ginasio/
"""Era importante que não houvesse interferência do Governo. Não houve. Não houve interferência do Governo. Esta é a essência da questão.""","— Francisca Van Dunem,  ministra da Justiça,    14 outubro 2020",https://observador.pt/factchecks/fact-check-governo-nao-teve-interferencia-na-escolha-para-a-procuradoria-europeia-como-garantiu-a-ministra-da-justica/
"""Negacionista,  não  era?....  
Agora aguentem....""","— Utilizador do Facebook,     07 junho 2023",https://observador.pt/factchecks/fact-check-uniao-europeia-reconheceu-que-as-vacinas-contra-a-covid-19-provocam-infertilidade-nas-mulheres/
"“Cofundador e diretor geral da Netflix preso por posse de material pornográfico infantil. Reed Hastings preso por agentes do FBI em sua casa na Califórnia, 13.000 ficheiros encontrados no seu Notebook e casa.”","— Utilizador de Facebook,     13 setembro 2020",https://observador.pt/factchecks/fact-check-ceo-da-netflix-foi-preso-por-posse-de-pornografia-infantil/
"""O dedo do meio. Poucos sabem que este gesto surgiu durante a guerra de 116 anos (1337-1453), entre franceses e britânicos.""","— Utilizador do Facebook,     17 setembro 2022",https://observador.pt/factchecks/fact-check-gesto-de-mostrar-dedo-do-meio-teve-origem-na-guerra-dos-cem-anos-ha-700-anos/
"""Lula da Silva garantiu que os seus herdeiros vão ter os seus bens controlados pelo seu governo"".","— Utilizador de Facebook,     12 novembro 2022",https://observador.pt/factchecks/fact-check-lula-disse-que-se-fosse-eleito-bens-dos-herdeiros-seriam-do-governo/
"Embora tenhamos um IMI baixo, esse IMI pode passar mesmo para o nível 0%","— Teresa Leal Coelho,  Candidata do PSD à Câmara Municipal de Lisboa,   em entrevista ao Observador  30 março 2017",https://observador.pt/factchecks/teresa-leal-coelho-pode-baixar-o-imi-em-lisboa-para-0/
"""Medalhas ucranianas 'Por tomar a Crimeia' encontradas em comités militares da região de Kherson. Sobre que se tratava? Medalhas ucranianas 'Pela Captura da Crimeia' encontradas nos escritórios de registo e alistamento militar da região de Kherson. O que seriam?""","— Utilizador de Facebook,     24 março 2022",https://observador.pt/factchecks/fact-check-militares-russos-encontraram-medalhas-ucranianas-atribuidas-pela-conquista-da-crimeia/
"""Sem saber que estava sendo filmado, Klaus Schwab, presidente do Fórum Económico Mundial, diz: temos todos eles em nossos bolsos, políticos, mídia e, acima de tudo, os nossos especialistas e cientistas""","— Utilizador do Facebook,     13 fevereiro 2022",https://observador.pt/factchecks/fact-check-presidente-do-forum-economico-mundial-diz-que-tem-jornalistas-lideres-politicos-e-cientistas-no-bolso/
"""O médico francês Theron, foi espancado e preso pela Polícia apenas por receitar Invermectina e cloroquina a pacientes. Inacreditável! 
Existem muitos heróis nesse mundo. Se ele estivesse incentivado o uso das vacinas ou entubando paciente, certamente estaria recrecebendo outro tratamento.""","— Utilizador de Facebook,     03 outubro 2021",https://observador.pt/factchecks/fact-check-medico-frances-foi-espancado-e-preso-por-receitar-ivermectina-e-cloroquina/
"""Sinto-me orgulhoso de ser o presidente do 5º país mais corrupto do mundo"" — citação acompanhada por uma fotografia do Presidente da República, Marcelo Rebelo de Sousa.","— Utilizador do Facebook,     25 maio 2020",https://observador.pt/factchecks/fact-check-portugal-e-o-quinto-pais-mais-corrupto-do-mundo/
"""Foi difícil permanecer no FC Porto e enfrentar mais abuso dos adeptos. Decidi desistir. Estou aqui para relaxar e sentir-me um ser humano novamente. Um erro meu, sou abusado durante todo o mês. Já me chamam pelo nome de animal há demasiado tempo, quase me esqueci que sou mesmo humano""","— Citação atribuída a Moussa Marega,     18 maio 2021",https://observador.pt/factchecks/fact-check-marega-saiu-do-fc-porto-devido-ao-abuso-dos-adeptos/
"""Todas as pessoas vacinadas morrerão dentro de dois anos""","— Utilizador do Facebook,     26 maio 2021",https://observador.pt/factchecks/fact-check-premio-nobel-disse-que-vacinados-morrerao-dentro-de-dois-anos/
"""O Parlamento Europeu vota uma proposta de resolução para indemnizar as vitimas da vacinação COVID-19""","— Utilizador de Facebook,    Suspeita sobre vacinação contra Covid-19  08 novembro 2021",https://observador.pt/factchecks/fact-check-parlamento-europeu-votou-indemnizacao-a-vitimas-das-vacinas-contra-a-covid-19/
"""A revista americana Money acusou Zelensky de ser o 'Rei da corrupção do ocidente'""","— Utilizador de Facebook,     28 junho 2022",https://observador.pt/factchecks/fact-check-revista-money-apelidou-volodymyr-zelensky-de-rei-da-corrupcao-do-ocidente/
"""Parece que anda aí um massivo e global(ista) consumo de ovos a provocar coágulos e 'quedas súbitas'.""","— Utilizador do Facebook,     25 janeiro 2023",https://observador.pt/factchecks/fact-check-estudo-associa-consumo-de-ovos-a-formacao-de-coagulos-sanguineos/
"Sr. Secretário de Estado da Educação, João Costa, esta assinatura é ou não é a sua? O Sr. chumbou os alunos dois anos, depois disse que não os chumbou, perdeu em Tribunal na 1ª instância, mas agora diz que eles vão passar por ""vontade do Ministério da Educação"".","— Utilizador de Facebook,     07 setembro 2020",https://observador.pt/factchecks/fact-check-secretario-de-estado-da-educacao-assinou-documento-da-dgeste-que-chumbou-os-alunos/
"""Elon Musk demite [do] Twitter Vijaya Gadde, advogada norte-americana que atuou como consultora geral e chefe de departamento jurídico, política e confiança no Twitter.""","— Utilizador de Facebook,     29 novembro 2022",https://observador.pt/factchecks/fact-check-elon-musk-despediu-responsavel-pelo-departamento-juridico-do-twitter-durante-entrevista/
"""Utilização de aparelhos tecnológicos sem luz natural ou de luz apagada provoca maculopatia, cancro dos olhos.""","— Utilizador de Facebook,     30 maio 2023",https://observador.pt/factchecks/fact-check-utilizar-o-telemovel-sem-luz-natural-e-com-as-luzes-apagadas-esta-a-associado-ao-cancro-nos-olhos/
"""Achei que era mentira! Não é! Isso será o fim da liberdade! Gravíssimo""","— Utilizador de Facebook,     01 dezembro 2021",https://observador.pt/factchecks/fact-check-fundacao-bill-gates-criou-tatuagem-secreta-que-revela-se-alguem-esta-vacinado/
"""O PS chumbou o aumento extraordinário de pensões para este ano, depois de o ter prometido em campanha""","— Utilizador de Facebook,    Acusação no âmbito das votações do OE2022  24 maio 2022",https://observador.pt/factchecks/fact-check-ps-chumbou-o-aumento-extraordinario-de-pensoes-para-este-ano/
"""Lula diz que se houver um aumento na conta de luz não fará diferença brasileiro tem que estar na rua trabalhando""","— Utilizador de Facebook,     12 fevereiro 2023",https://observador.pt/factchecks/fact-check-globo-publicou-noticia-em-que-lula-diz-que-povo-tem-que-estar-na-rua-a-trabalhar/
"""Antes do Al Gore, houve dezenas de outros com previsões do apocalipse... ainda cá estamos. A treta é a mesma de sempre, e o resultado será certamente igual.""","— Utilizador do Facebook,     22 outubro 2021",https://observador.pt/factchecks/fact-check-as-alteracoes-climaticas-nao-tiveram-impacto-no-polo-norte/
"“Sem vacina, sem comida. O governo ucraniano anuncia pagamentos de emergência para os que estão a sofrer com a guerra. Mas apenas para quem tiver as duas doses da vacina, os pagamentos vão ser feitos através  de um novo sistema de moedas digitais”","— Utilizador de Facebook,    Citação sobre programa de ajuda de emergência  07 maio 2022",https://observador.pt/factchecks/fact-check-so-os-vacinados-contra-a-covid-19-tem-acesso-a-bens-essenciais-durante-a-guerra-na-ucrania/
"""Desmilitarizar, despolitizar e desarmar: Lula anunciou no Twitter o seu plano para a polícia brasileira.""","— Utilizador do Instagram,     13 novembro 2022",https://observador.pt/factchecks/fact-check-lula-quer-desmilitarizar-despolitizar-e-desarmar-policias/
"Esta é a capa que a ONU colocou no seu Plano Global de Migração, assinado em Marraquexe.","— Utilizador do Facebook,     29 dezembro 2020",https://observador.pt/factchecks/onu-publicou-imagem-racial-em-documento-oficial/
"""Em 1986, Maradona usou uma camisa escrito: 'Não as drogas', Platini outra com os dizeres 'Não a corrupção' [sic]""","— Utilizador do Facebook,     13 janeiro 2021",https://observador.pt/factchecks/fact-check-camisola-de-platini-no-mundial-de-1986-tinha-mensagem-contra-a-corrupcao/
"""E lá vamos nós outra vez... Dunga é o novo técnico da Seleção e será apresentado nesta terça""","— Utilizador de Facebook,     12 dezembro 2022",https://observador.pt/factchecks/fact-check-dunga-vai-ser-o-novo-selecionador-do-brasil/
"""Pepita de ouro encontrada na Amazónia. Estes são os ‘bichos’ que mais preocupam os organismos internacionais que têm ONG’s naquela região"".","— Utilizador de Facebook,     03 maio 2021",https://observador.pt/factchecks/fact-check-foi-encontrado-uma-pepita-de-ouro-na-amazonia/
"""Cura do coronavírus finalmente encontrada na Alemanha. Os médicos alemães não obedeceram à lei de saúde global da OMS, que exige fortemente não fazer autópsias em mortes por coronavírus, e descobriram que NÃO é um VÍRUS, mas uma BACTÉRIA que causa a morte""","— Utilizador de Facebook,     04 fevereiro 2023",https://observador.pt/factchecks/fact-check-medicos-alemaes-descobriram-que-coronavirus-afinal-e-uma-bacteria/
“Einstein disse que Deus não criou o mal. O mal é o resultado da ausência de Deus nos corações dos seres humanos”,"— Utilizador do Facebook,     13 maio 2020",https://observador.pt/factchecks/fact-check-einstein-disse-que-o-mal-e-o-resultado-da-ausencia-de-deus-nos-coracoes-dos-seres-humanos/
"""Inversão de valores: Preta Gil está com coronavírus e arrastou 320 mil pessoas para um bloco no Rio, todo o mundo suando, se esbarrando. Silêncio total. Bolsonaro tirou 3 fotos e virou perigo para a humanidade e foi massacrado""","— Utilizador do Facebook,     19 março 2020",https://observador.pt/factchecks/fact-check-cantora-brasileira-infetada-com-o-novo-coronavirus-atuou-para-300-mil-pessoas/
"""Disney vai ter parque temático no Brasil""","— Utilizador de Facebook,     02 abril 2023",https://observador.pt/factchecks/fact-check-disney-anunciou-a-construcao-de-um-parque-tematico-no-brasil/
"""Mark Twain disse que 'é mais fácil enganar as pessoas do que convencê-las de que elas foram enganadas”.","— Utilizador de Facebook,     14 julho 2021",https://observador.pt/factchecks/fact-check-mark-twain-disse-que-e-mais-facil-enganar-as-pessoas-do-que-convence-las-de-que-foram-enganadas/
"""Mi vende os restos do modelo anterior Mi E-Scooter Pro2 por 1,99€. Link da oferta especial. A oferta é válida até o final da semana Distribuído pela Xiaomi™PT""","— Utilizador do Facebook,     17 fevereiro 2022",https://observador.pt/factchecks/fact-check-xiaomi-esta-a-vender-trotinetas-eletricas-199-euros/
"""UE permite venda de mistura de farinha de insectos e farinha de cereais sem indicação na embalagem"".","— Utilizador de Facebook,     26 janeiro 2023",https://observador.pt/factchecks/fact-check-ue-permite-venda-de-mistura-de-farinha-de-insectos-e-farinha-de-cereais-sem-indicacao-na-embalagem/
"""A bandeira imperialista de Portugal será alvo de uma proposta de lei para a sua mudança. É necessário deixar o passado para trás, ser radicalmente progressista. Proponho uma bandeira multicolor como é a população""","— Página de Facebook ""Portugal Nosso"",     11 novembro 2019",https://observador.pt/factchecks/fact-check-joacine-propoe-uma-nova-bandeira-portuguesa-com-as-cores-da-guine/
Nos últimos quatro anos houve uma redução de 35% das pendências judiciais,"— António Costa,  Primeiro-ministro,   Debate entre António Costa e Rui Rio  17 setembro 2019",https://observador.pt/factchecks/fact-check-os-processos-pendentes-nos-tribunais-cairam-35/
Jovem com sintomas de Covid-19 após ir às Piscinas das Manteigadas.,"— Utilizador do Facebook,     26 junho 2020",https://observador.pt/factchecks/factcheck-jovem-deu-entrada-em-hospital-com-sintomas-de-covid-depois-de-ter-estado-nas-piscinas-das-manteigadas/
"""Autoridades da Roménia recorreram a vídeo que mostrava pizzas de uma cadeia de pizzarias romena, Jerry's Pizza, confirmando que [Andrew Tate] estava no país""","— Utilizador do Facebook,     06 janeiro 2023",https://observador.pt/factchecks/fact-check-video-enviado-a-greta-thunberg-permitiu-detencao-de-andrew-tate-na-romenia/
"""Vídeo chocante mostra o momento em que prédio desaba após terramoto na Turquia""","— Utilizador de Facebook,     10 fevereiro 2023",https://observador.pt/factchecks/fact-check-video-mostra-edificio-a-colapsar-na-turquia-depois-do-sismo/
"""Tanta polémica com o currículo do procurador europeu...Quem nunca disse a um patrão 'eu sei fazer isso' só para ficar bem e dar graxa para ganhar mais uns trocos?!? Não sejam hipócritas!! Quer dizer...Agora só os licenciados é que podem ocupar lugares que exigem uma licenciatura?!? Ganhm juízo!!""","— António Costa,     11 janeiro 2021",https://observador.pt/factchecks/fact-check-costa-publicou-tweet-sobre-caso-do-procurador-europeu-a-dizer-nao-sejam-hipocritas/
"Citação atribuída ao diretor-geral da OMS: ""Finalmente achamos uma vacina que funciona! Parabéns à China pelo exemplo de combate ao Covid-19! Todos devem comprar a vacina chinesa agora!""","— Utilizador do Facebook,     17 julho 2020",https://observador.pt/factchecks/fact-check-oms-aprovou-vacina-chinesa-e-recusou-solucoes-americanas-e-brasileiras/
"""Os dados estão aí para quem quiser ver (...): a curva ascendente do número de inoculados vem sendo acompanhada pela do número de falecidos""","— Utilizador do Facebook,     19 junho 2021",https://observador.pt/factchecks/fact-check-vacinacao-contra-a-covid-19-deixou-rasto-de-morte-em-portugal/
“Creio que se confundiu com o primeiro-ministro que fez essa sugestão [que os professores de português emigrassem]”.,"— António Costa,  primeiro-ministro,   no debate quinzenal  13 novembro 2019",https://observador.pt/factchecks/costa-nao-sugeriu-que-os-professores-de-portugues-emigrassem/
"""Cravos do 25 de Abril vieram até Lisboa em embarcação da NATO e foram distribuídos por frota camiões da organização""","— Utilizador do Facebook,     26 abril 2022",https://observador.pt/factchecks/fact-check-cravos-do-25-de-abril-foram-distribuidos-por-camioes-da-nato/
"""Ao completar cinco anos de idade, a criança passa a ser propriedade do Estado! Cabe a nós decidir se menino será menina e vice-versa! Aos pais cabe acatar nossa decisão respeitosamente! Sabemos o que é melhor para as crianças!""","— Utilizador de Facebook,  Ideia atribuída a Fernando Haddad,    25 setembro 2020",https://observador.pt/factchecks/fact-check-haddad-disse-que-uma-crianca-aos-cinco-anos-passa-a-ser-propriedade-do-estado/
"Patrimonio mundial pela UNESCO desde 2007! Que desleixo!
''Quando achas que já viste tudo, existe algo que te surpreende.
Nas obras de requalificação do Mosteiro de Alcobaça, os arquitectos responsáveis, resolveram fazer umas escadas em betão por cima de uma escadaria com mais de 900 anos.""","— Utilizador de Facebook,     14 fevereiro 2021",https://observador.pt/factchecks/fact-check-escadaria-do-mosteiro-de-alcobaca-tapada-com-betao/
"""Urgente: pesquisa BTG mostra cenário de Bolsonaro com 88% das intenções de voto à frente de Lula.""","— Utilizador de Facebook,     26 julho 2022",https://observador.pt/factchecks/fact-check-sondagem-atribui-88-das-intencoes-de-voto-a-jair-bolsonaro/
"""Enquanto se distrai com a invasão da Rússia, o governo do Reino Unido divulgou um relatório confirmando que os totalmente vacinados agora representam 9 em cada 10 mortes por Covid-19 no Reino Unido.""","— Utilizador de Facebook,     01 março 2022",https://observador.pt/factchecks/fact-check-relatorio-do-governo-britanico-prova-fracasso-das-vacinas-contra-a-covid-19/
Homem morre de ataque cardíaco após receber vacina da Covid-19,"— Utilizador de Facebook,     28 dezembro 2020",https://observador.pt/factchecks/fact-check-homem-morre-de-ataque-cardiaco-apos-receber-vacina-da-covid-19/
"Máscaras de pano não protegem ninguém de vírus e estão simplesmente sendo usadas como uma ferramenta psico-social pelos governos, para determinar o quanto da população obedece à autoridade","— Utilizador de Facebook,     25 agosto 2020",https://observador.pt/factchecks/fact-check-mascaras-de-pano-nao-protegem-ninguem-do-virus/
"""Como todos aprendemos na pandemia, o privado fecha as portas quando a população mais precisa de cuidados de saúde""","— Catarina Martins,     07 outubro 2020",https://observador.pt/factchecks/fact-check-hospitais-privados-fecharam-as-portas-quando-a-populacao-mais-precisou-de-cuidados-de-saude/
"""Ucrânia. Esta fotografia, de um homem idoso com uma bengala e o seu gato aterrorizado nas suas mãos frágeis, diz tudo. Quanta tristeza.""","— Utilizador de Facebook,     11 março 2022",https://observador.pt/factchecks/fact-check-imagem-de-idoso-a-fugir-com-um-gato-foi-captada-durante-a-guerra-na-ucrania/
"""O líder do Fórum Económico Mundial acredita que os teus cães e os teus gatos também devem ser aniquilados, a fim de 'combater as alterações climáticas'""","— Utilizador de Facebook,     05 janeiro 2023",https://observador.pt/factchecks/fact-check-forum-economico-mundial-defende-morte-de-caes-e-gatos-como-solucao-para-combater-as-alteracoes-climaticas/
"""É com orgulho que olhamos para o nosso país ter passado de 18º país mais seguro do mundo em 2014 para o 4º país mais seguro do mundo em 2021.""","— António Costa,  primeiro-ministro,   no 23º Congresso do PS  28 agosto 2021",https://observador.pt/factchecks/fact-check-portugal-subiu-no-ranking-de-pais-mais-seguro-ate-2021/
"""A Corja de 1924. Quase 100 anos depois, as perguntas mantém-se atuais""","— Utilizador de Facebook,     09 julho 2021",https://observador.pt/factchecks/fact-check-edicao-numero-1-de-panfleto-de-1924-falava-de-corrupcao-na-politica-e-na-justica/
"""Os Bancos até podem gravar a vista de todos, o PIN dos cartões para pagamentos online , sem serem responsabilizados pelas entidades que dizem defender os cidadãos!!!""","— Utilizador de Facebook,     28 dezembro 2021",https://observador.pt/factchecks/fact-check-cartoes-bancarios-tem-codigo-pin-a-vista-de-todos/
"""Alemanha proíbe Igreja Universal de se instalar no país?""","— Utilizador de Facebook,     04 outubro 2019",https://observador.pt/factchecks/fact-check-igreja-universal-do-reino-de-deus-foi-proibida-de-se-instalar-na-alemanha/
"""Petista de Olinda-PE LGBTQUIA+, é agredido no Qatar por se vestir como Travesti; O povo do Qatar avisou que não seria tolerado, más o petista quis testar o sistema! Olha no quê deu. Tá achando que o resto do mundo é patifaria como no Brasil, se lascou todo....""","— Utilizador de Facebook,     03 dezembro 2022",https://observador.pt/factchecks/fact-check-imagens-que-mostram-transsexual-a-ser-agredida-foram-captadas-no-qatar/
"""As promessas de quem em 2015 prometeu acabar com os sem abrigo, e chegados a 2021triplicou o seu numero.""","— Utilizador de Facebook,     04 junho 2022",https://observador.pt/factchecks/fact-check-costa-falhou-promessa-de-acabar-com-sem-abrigo-45-mil-casas-para-estudantes-devolver-rendimentos-e-iva-de-13-na-eletricidade/
OMS alerta sobre máscaras infectadas que chegam ao Brasil.,"— Utilizador do Facebook,     26 abril 2020",https://observador.pt/factchecks/fact-check-video-da-oms-alerta-sobre-mascaras-infetadas-que-chegam-ao-brasil/
"""António Costa viajou com os portugueses confinados""","— Utilizador de Facebook,     18 junho 2021",https://observador.pt/factchecks/fact-check-antonio-costa-beneficiou-de-privilegio-ao-assistir-ao-jogo-da-selecao-em-munique/
"""Profissionais de saúde agradecem aos políticos por não terem adiado o dia das eleições Presidenciais""","— Utilizador de Facebook,     22 janeiro 2021",https://observador.pt/factchecks/fact-check-profissionais-de-saude-fazem-gesto-ofensivo-contra-responsaveis-politicos/
"""Primeiro golo do Mundial anulado ao Equador aos cinco minutos. Começa cedo a corrupção [...] Bastaram cinco minutos para se provar que este Mundial é uma farsa.""","— Utilizador de Instagram,     21 novembro 2022",https://observador.pt/factchecks/fact-check-fora-de-jogo-no-golo-anulado-ao-equador-contra-o-qatar-foi-mal-assinalado/
"“O pH do vírus corona varia entre 5,5 e 8,45. Se cremos aumentar a nossa possibilidade de o vencer, precisamos ingerir alimentos alcalinos com pH alto, como Limão — 9,9 pH; abacate — 15,6 pH; alho — 13,2 pH; manga — 8,7 pH; tangerina — 8,5 pH; abacaxi — 12,7 pH; dente de leão — 22,7 pH""","— Utilizador do Facebook,     03 abril 2020",https://observador.pt/factchecks/fact-check-abacate-dente-de-leao-e-abacaxi-alimentos-com-ph-alto-ajudam-a-combater-o-coronavirus/
"""20% [da subvenção pública para as presidenciais] é para distribuir em partes iguais pelos candidatos""","— Utilizador de Facebook,     23 janeiro 2021",https://observador.pt/factchecks/fact-check-candidatos-as-presidenciais-dividem-20-da-subvencao-publica/
"""O Presidente da República pensa tirar condecoração a Cristiano Ronaldo""","— Utilizador do Facebook,     05 setembro 2021",https://observador.pt/factchecks/marcelo-pondera-retirar-condecoracoes-a-cristiano-ronaldo/
"""BBC News admitiu que as vacinas contra a Covid causaram 'excesso de mortes' em 2022.""","— Utilizador de Facebook,     13 abril 2023",https://observador.pt/factchecks/fact-check-bbc-news-admitiu-que-vacinas-contra-covid-provocou-excesso-de-mortes/
Classe! — acompanhado de uma fotografia com máscaras com símbolos da Louis Vuitton.,"— Utilizador do Facebook,     07 maio 2020",https://observador.pt/factchecks/fact-check-louis-vuitton-esta-a-vender-mascaras-por-1-680-euros/
Comissão Europeia propôs a abolição do Natal.,"— Utilizador de Facebook,     06 dezembro 2021",https://observador.pt/factchecks/fact-check-comissao-europeia-propos-abolir-o-natal/
